year,district,crop,yield_kg_per_ha,area_ha,production_tonnes,rainfall_mm,temp_avg_c,temp_min_c,temp_max_c,humidity_pct,soil_pH,soil_organic_C_pct,soil_N_kg,soil_P_kg,soil_K_kg,soil_sand_pct,soil_silt_pct,soil_clay_pct
2017,Jagatsinghpur,groundnut,2184,2218,4844,1071.5,27.9,23.2,30.9,79.4,7.0,1.35,221.1,17.5,191.7,53.5,51.4,0.0
2017,Jagatsinghpur,sesame,888,1917,1702,1056.9,28.1,24.6,33.9,75.9,6.8,0.84,276.6,28.7,119.6,39.1,26.2,34.7
2017,Jajpur,rice,2637,1499,3952,1416.7,29.6,25.5,34.4,70.2,6.9,1.28,115.7,16.8,136.7,31.0,30.1,38.9
2017,Jajpur,maize,2106,1860,3917,891.1,32.7,27.4,37.8,59.0,6.6,0.75,105.6,9.3,189.7,64.4,38.7,0.0
2017,Jajpur,pulses,1475,1922,2834,1182.7,29.2,22.5,35.5,59.3,6.5,0.88,187.0,23.9,191.0,55.0,51.9,0.0
2017,Jajpur,groundnut,1717,1317,2261,1271.6,30.8,26.3,36.5,77.0,6.6,0.8,153.8,5.0,94.4,41.1,46.0,12.9
2017,Jajpur,sesame,874,1740,1520,1021.8,28.3,21.9,34.4,76.1,5.8,0.69,297.4,31.2,73.1,44.4,38.6,17.0
2017,Jharsuguda,rice,2309,845,1951,1219.8,25.4,21.2,30.0,68.7,6.5,0.53,189.0,5.0,165.6,20.0,32.1,47.9
2017,Jharsuguda,maize,2229,1470,3276,1343.3,29.3,27.6,34.1,50.0,6.4,0.8,75.9,39.2,164.3,36.5,49.7,13.8
2017,Jharsuguda,pulses,751,1385,1040,740.1,30.6,25.3,36.3,73.0,6.8,0.82,213.5,21.1,119.6,44.5,37.7,17.8
2017,Jharsuguda,groundnut,1827,1261,2303,931.0,29.2,24.5,34.8,59.1,5.8,0.55,188.9,13.3,214.7,46.8,53.5,0.0
2017,Jharsuguda,sesame,1001,793,793,1411.2,24.0,18.8,28.2,90.0,7.2,0.58,193.6,22.4,193.2,45.3,24.8,29.9
2017,Kalahandi,rice,2320,1997,4633,1446.9,27.9,23.7,33.5,66.1,6.9,1.56,182.1,28.0,112.7,43.9,35.3,20.8
2017,Kalahandi,maize,1951,3231,6303,1138.7,28.2,25.1,33.6,81.4,6.2,0.2,198.1,20.2,186.2,65.1,31.2,3.7
2017,Kalahandi,pulses,985,1416,1394,1239.6,28.0,23.5,33.8,74.7,6.5,0.53,175.9,5.0,161.8,45.3,36.9,17.8
2017,Kalahandi,groundnut,1926,2192,4221,1177.9,27.1,23.5,31.5,70.5,6.1,1.06,167.1,22.2,155.8,52.5,44.0,3.5
2017,Kalahandi,sesame,1073,946,1015,1438.8,30.1,25.6,35.3,61.1,5.5,0.58,173.0,16.5,102.1,37.7,34.9,27.4
2017,Kandhamal,rice,2307,2271,5239,1336.3,31.8,25.7,37.0,63.8,6.6,0.9,174.3,27.8,80.1,42.6,40.6,16.8
2017,Kandhamal,maize,1928,1896,3655,1172.4,25.3,19.1,29.3,73.2,6.7,0.52,203.7,10.9,219.6,33.6,28.5,37.9
2017,Kandhamal,pulses,893,1321,1179,1518.2,28.1,23.0,32.4,79.1,6.1,1.04,156.4,13.6,187.9,53.6,41.0,5.4
2017,Kandhamal,groundnut,1537,1776,2729,1231.4,25.3,18.9,27.9,62.2,6.2,0.2,130.2,26.3,151.5,60.7,50.5,0.0
2017,Kandhamal,sesame,1008,2156,2173,1213.2,21.7,18.1,26.8,76.2,6.6,0.53,246.9,34.8,196.9,54.9,29.4,15.7
2017,Kendrapara,rice,2768,2072,5735,1302.3,27.7,22.8,31.8,69.2,7.0,0.67,244.7,27.4,135.1,58.9,31.4,9.7
2017,Kendrapara,maize,2377,2217,5269,1196.8,25.2,20.3,30.0,57.4,6.4,0.56,229.3,33.1,88.7,62.1,33.7,4.2
2017,Kendrapara,pulses,956,2378,2273,1110.7,26.8,22.2,31.0,77.2,6.4,0.37,227.6,7.9,92.3,56.9,23.0,20.1
2017,Kendrapara,groundnut,1220,2311,2819,1139.2,26.6,21.9,31.8,62.5,7.2,0.36,222.2,26.4,112.0,34.8,45.2,20.0
2017,Kendrapara,sesame,652,1696,1105,1377.5,27.1,23.9,33.8,64.7,6.3,0.88,231.3,39.6,67.0,53.3,42.4,4.3
2017,Kendujhar,rice,2465,2393,5898,1386.9,24.2,17.5,27.6,58.6,6.4,1.38,184.6,19.7,221.6,42.0,23.2,34.8
2017,Kendujhar,maize,1895,2685,5088,1214.2,30.9,25.2,35.3,70.5,6.1,0.6,400.0,30.2,193.1,38.8,50.7,10.5
2017,Kendujhar,pulses,1474,2940,4333,1566.6,24.0,20.1,28.0,60.6,6.7,0.63,303.6,39.0,149.7,64.6,49.9,0.0
2017,Kendujhar,groundnut,1687,995,1678,1156.4,25.7,20.5,30.8,70.6,6.8,0.44,220.6,15.6,160.0,54.6,22.8,22.6
2017,Kendujhar,sesame,829,1940,1608,1097.1,28.8,24.5,33.2,62.9,7.0,0.65,223.0,39.8,146.3,56.1,51.7,0.0
2017,Khordha,rice,2756,1991,5487,1328.4,24.4,20.2,28.8,90.0,6.1,0.55,147.8,25.6,157.1,55.9,41.7,2.4
2017,Khordha,maize,1654,1596,2639,1473.1,26.6,20.4,31.5,60.3,6.3,0.51,171.7,22.0,175.6,29.1,34.8,36.1
2017,Khordha,pulses,1053,1675,1763,1226.5,25.9,19.5,32.1,81.8,6.3,0.51,204.1,18.5,119.6,33.2,34.6,32.2
2017,Khordha,groundnut,1698,2344,3980,1333.0,29.2,25.5,34.6,62.7,5.9,0.67,253.4,16.3,228.3,50.5,31.1,18.4
2017,Khordha,sesame,1190,2222,2644,1013.5,30.7,25.4,35.7,61.4,7.1,0.96,231.5,14.9,191.7,54.1,28.3,17.6
2017,Koraput,rice,2145,2290,4912,885.3,27.3,22.7,33.5,66.1,7.1,0.65,250.0,40.6,96.6,47.9,60.0,0.0
2017,Koraput,maize,2016,2030,4092,1357.7,27.1,23.8,33.2,50.0,6.3,1.16,182.2,13.1,194.0,36.5,22.8,40.7
2017,Koraput,pulses,1268,1908,2419,951.3,28.3,22.8,32.9,67.1,6.7,1.16,185.9,26.5,178.3,53.8,35.4,10.8
2017,Koraput,groundnut,1571,1768,2777,1268.6,30.6,26.1,36.4,66.7,6.6,1.25,238.2,7.6,121.4,57.6,36.4,6.0
2017,Koraput,sesame,612,1590,973,1340.7,29.0,24.0,36.5,78.2,6.4,0.56,151.3,23.4,125.6,61.7,49.7,0.0
2017,Malkangiri,rice,2658,1410,3747,1065.6,29.5,25.1,35.6,74.7,6.5,0.59,195.3,21.9,201.6,36.1,32.4,31.5
2017,Malkangiri,maize,2011,2331,4687,1018.3,24.4,18.7,27.9,82.8,6.4,0.34,176.0,23.8,123.4,45.2,42.4,12.4
2017,Malkangiri,pulses,1149,1531,1759,1140.2,29.8,23.1,32.8,80.9,6.6,1.08,172.5,5.0,179.2,35.6,21.1,43.3
2017,Malkangiri,groundnut,1470,2300,3381,1227.9,28.6,22.9,33.2,69.3,6.2,0.74,151.6,23.9,203.8,36.8,47.8,15.4
2017,Malkangiri,sesame,928,2120,1967,860.1,23.4,18.3,29.2,63.3,7.3,1.02,154.6,20.3,273.8,32.6,40.3,27.1
2017,Mayurbhanj,rice,2419,2353,5691,1453.5,26.2,20.1,33.4,70.7,6.9,0.62,201.0,18.2,189.8,57.0,33.9,9.1
2017,Mayurbhanj,maize,2383,2765,6588,1369.4,26.0,21.6,30.2,79.5,5.9,1.0,145.9,28.2,150.9,58.3,46.4,0.0
2017,Mayurbhanj,pulses,1558,2730,4253,1228.7,24.7,20.8,27.6,59.2,6.5,0.63,191.0,24.9,134.8,33.8,34.5,31.7
2017,Mayurbhanj,groundnut,1575,1864,2935,1468.6,26.5,19.7,32.9,64.2,5.9,0.78,257.7,15.1,195.4,57.1,27.3,15.6
2017,Mayurbhanj,sesame,730,2356,1719,1230.4,25.6,21.0,30.5,54.4,6.9,0.66,60.8,19.8,112.9,61.9,29.1,9.0
2017,Nabarangpur,rice,2225,2253,5012,1067.9,25.4,19.9,29.4,55.4,7.4,0.97,186.8,20.0,175.3,54.7,27.4,17.9
2017,Nabarangpur,maize,2091,1746,3650,1162.2,27.3,22.3,33.0,74.9,5.7,0.39,181.5,38.3,107.4,42.9,29.6,27.5
2017,Nabarangpur,pulses,1061,2089,2216,1480.2,27.9,23.7,35.7,70.8,6.2,1.22,176.5,36.6,106.5,59.3,37.0,3.7
2017,Nabarangpur,groundnut,2122,2950,6259,973.5,29.6,26.0,33.6,62.0,6.8,0.81,191.6,21.5,179.6,51.7,45.9,2.4
2017,Nabarangpur,sesame,1355,1989,2695,1095.8,28.2,24.3,32.5,80.0,6.4,0.44,125.5,20.5,207.1,56.3,36.1,7.6
2017,Nuapada,rice,3002,1947,5844,1172.3,21.9,17.3,27.8,85.6,6.1,0.94,252.3,20.1,50.0,47.5,42.6,9.9
2017,Nuapada,maize,1763,1872,3300,968.9,21.9,15.9,26.9,86.0,6.9,0.69,195.8,25.7,198.3,48.2,46.1,5.7
2017,Nuapada,pulses,1125,1501,1688,1187.0,27.4,23.6,31.1,74.5,6.3,0.75,182.0,35.2,213.1,32.6,29.7,37.7
2017,Nuapada,groundnut,2012,2300,4627,1191.7,24.7,20.4,29.2,72.8,7.4,0.59,148.7,18.9,201.6,30.5,49.5,20.0
2017,Nuapada,sesame,856,1632,1396,880.0,28.4,23.6,33.6,61.0,6.3,0.65,195.0,13.3,73.3,70.0,21.4,8.6
2017,Nayagarh,rice,2545,1113,2832,800.6,27.2,22.0,33.5,74.0,6.4,0.52,275.0,29.3,87.7,45.4,36.4,18.2
2017,Nayagarh,maize,1913,2385,4562,1366.3,26.6,21.9,33.1,79.3,6.5,0.31,217.2,27.0,50.0,47.5,30.8,21.7
2017,Nayagarh,pulses,1144,1546,1768,1170.4,29.8,25.2,35.8,61.9,6.9,0.8,217.6,20.1,182.1,20.0,20.8,59.2
2017,Nayagarh,groundnut,1904,978,1862,1093.9,26.9,22.7,31.2,72.7,7.0,0.51,171.2,12.7,50.0,46.4,44.3,9.3
2017,Nayagarh,sesame,1154,1564,1804,949.7,27.0,21.2,32.2,72.9,7.1,0.58,189.0,36.3,140.2,32.3,28.3,39.4
2017,Puri,rice,2265,2178,4933,1020.8,27.5,23.2,30.4,73.1,6.6,0.96,166.4,12.2,170.1,60.2,35.1,4.7
2017,Puri,maize,2106,1839,3872,891.3,28.9,23.0,34.6,68.2,6.8,1.07,281.0,29.9,153.2,31.9,36.6,31.5
2017,Puri,pulses,1264,2354,2975,1470.8,26.8,19.7,30.0,74.2,6.1,0.23,189.9,5.4,141.9,45.3,46.2,8.5
2017,Puri,groundnut,1423,2454,3492,1219.6,29.1,24.5,32.8,57.8,5.9,0.94,273.8,14.4,181.5,29.8,36.8,33.4
2017,Puri,sesame,1067,1275,1360,1159.2,28.4,26.3,34.7,73.5,6.9,0.68,113.9,25.3,145.9,45.3,45.9,8.8
2017,Rayagada,rice,2690,2960,7962,1230.8,25.6,20.8,31.0,80.2,5.8,0.8,280.5,17.6,196.6,49.9,44.6,5.5
2017,Rayagada,maize,1797,1597,2869,1204.1,23.9,19.2,29.2,87.8,6.7,0.99,258.2,10.4,141.7,69.3,34.2,0.0
2017,Rayagada,pulses,1479,2481,3669,904.4,27.6,22.5,32.9,62.5,5.9,0.66,195.1,31.8,240.9,59.0,43.6,0.0
2017,Rayagada,groundnut,1548,1795,2778,1242.0,25.7,20.1,31.4,75.4,7.0,0.53,246.6,13.0,103.0,50.3,47.2,2.5
2017,Rayagada,sesame,1022,2010,2054,1262.0,27.3,23.4,31.1,69.2,6.5,0.8,233.8,17.8,178.1,43.6,53.2,3.2
2017,Sambalpur,rice,2520,3170,7988,1270.4,26.6,22.5,30.2,60.1,6.1,0.92,173.7,21.9,214.1,44.1,55.8,0.1
2017,Sambalpur,maize,1706,1924,3282,1092.1,28.9,26.1,32.5,68.9,7.3,0.87,132.4,8.0,233.6,38.8,25.6,35.6
2017,Sambalpur,pulses,1569,2505,3930,1454.8,25.1,21.6,30.2,73.4,6.7,1.24,113.3,28.6,95.2,53.6,30.3,16.1
2017,Sambalpur,groundnut,1596,1695,2705,910.9,27.1,22.9,32.9,76.4,7.3,0.91,226.0,34.0,118.6,30.1,37.0,32.9
2017,Sambalpur,sesame,544,3226,1754,1491.1,31.3,26.2,36.9,65.4,6.9,0.44,72.8,12.1,77.2,59.8,53.2,0.0
2017,Sonepur,rice,2149,2645,5684,1390.3,23.9,19.3,28.3,77.5,5.9,0.77,165.7,24.7,139.2,39.6,32.9,27.5
2017,Sonepur,maize,2509,1791,4493,991.8,28.2,23.3,31.8,90.0,6.3,0.69,208.0,37.3,66.0,47.8,55.9,0.0
2017,Sonepur,pulses,1232,1382,1702,1076.3,27.4,21.1,32.1,78.3,5.8,0.37,175.9,34.4,153.4,47.9,37.8,14.3
2017,Sonepur,groundnut,2077,1694,3518,1337.7,25.3,18.3,29.5,61.2,6.8,0.82,216.3,22.3,95.5,61.1,43.9,0.0
2017,Sonepur,sesame,1239,1735,2149,1283.3,27.4,21.3,33.6,71.9,5.7,1.33,227.8,13.9,170.3,29.9,45.6,24.5
2017,Sundargarh,rice,2132,1889,4027,1248.9,29.1,24.0,34.7,69.7,6.5,0.83,190.5,5.0,111.6,47.4,32.5,20.1
2017,Sundargarh,maize,1961,1838,3604,1027.3,26.0,21.3,31.0,73.9,6.4,0.49,130.1,46.0,93.5,39.8,40.2,20.0
2017,Sundargarh,pulses,1290,2260,2915,1111.5,27.5,22.4,32.2,72.5,7.0,0.79,199.2,30.7,198.1,60.8,20.0,19.2
2017,Sundargarh,groundnut,2026,2300,4659,1022.9,27.5,21.4,31.7,74.4,6.9,0.48,192.9,23.0,110.2,36.2,33.6,30.2
2017,Sundargarh,sesame,1100,2321,2553,1027.7,28.3,24.1,31.7,66.3,7.1,1.0,199.9,15.8,130.5,46.1,24.3,29.6
2017,Bhawanipatna,rice,2412,1892,4563,929.8,25.3,19.9,30.3,66.9,6.0,1.27,158.1,22.5,125.6,45.4,39.6,15.0
2017,Bhawanipatna,maize,1657,1996,3307,1438.1,30.5,25.6,35.5,90.0,7.1,0.61,169.1,29.6,99.4,55.9,38.3,5.8
2017,Bhawanipatna,pulses,1329,1871,2486,1074.0,29.9,25.1,34.5,69.2,6.6,0.49,171.8,13.8,192.3,36.1,20.0,43.9
2017,Bhawanipatna,groundnut,1308,1264,1653,1472.3,27.0,21.5,32.5,70.6,6.5,1.11,207.3,34.0,181.0,38.8,30.0,31.2
2017,Bhawanipatna,sesame,718,2608,1872,1119.0,25.4,20.1,30.3,72.9,7.4,1.07,201.4,5.9,125.0,52.1,23.3,24.6
2018,Angul,rice,3035,2007,6091,1209.8,25.7,20.2,29.5,90.0,7.2,1.1,130.5,22.1,210.5,50.9,25.0,24.1
2018,Angul,maize,1837,1774,3258,1079.3,30.1,27.0,35.8,57.1,6.0,0.2,172.5,35.1,163.2,33.0,45.2,21.8
2018,Angul,pulses,1507,2052,3092,1606.9,28.6,22.9,32.8,76.3,6.6,0.96,165.8,21.3,109.2,23.5,45.0,31.5
2018,Angul,groundnut,1424,2053,2923,1266.6,27.7,23.0,33.0,74.7,6.9,1.32,211.7,20.6,104.7,49.4,41.7,8.9
2018,Angul,sesame,851,2272,1933,1141.5,28.3,22.4,34.2,71.2,6.0,0.62,229.8,44.5,133.0,49.6,29.4,21.0
2018,Balangir,rice,2256,1661,3747,783.5,29.7,26.9,34.4,58.2,6.1,1.21,210.1,10.3,120.5,37.3,34.6,28.1
2018,Balangir,maize,2043,2947,6020,816.7,26.9,22.2,32.8,73.5,6.8,0.9,153.4,32.1,189.9,54.2,47.6,0.0
2018,Balangir,pulses,1304,2740,3572,1275.5,26.6,21.6,31.6,64.8,7.3,0.89,204.7,23.9,299.0,33.7,26.5,39.8
2018,Balangir,groundnut,1454,1883,2737,1249.1,26.1,21.6,31.2,65.0,6.7,1.13,233.9,28.8,204.3,47.8,33.4,18.8
2018,Balangir,sesame,706,1804,1273,1095.3,28.5,23.2,34.2,58.4,7.2,0.67,145.0,15.6,274.2,41.1,31.7,27.2
2018,Bargarh,rice,2451,1925,4718,1043.7,27.3,21.2,32.6,58.9,6.3,0.63,202.6,33.3,142.6,44.1,52.8,3.1
2018,Bargarh,maize,2219,2287,5074,1591.6,28.0,25.0,33.8,54.1,6.7,0.29,176.7,16.4,111.5,41.5,45.3,13.2
2018,Bargarh,pulses,1021,2272,2319,1006.9,26.6,21.3,30.6,56.9,6.7,1.14,196.0,15.4,157.8,45.6,37.4,17.0
2018,Bargarh,groundnut,1167,1465,1709,1031.0,27.3,22.1,32.9,72.6,5.8,1.23,263.6,7.4,166.6,39.0,36.4,24.6
2018,Bargarh,sesame,1163,3065,3564,1350.3,27.6,22.9,32.8,83.6,6.5,0.53,119.0,25.1,162.4,38.5,45.3,16.2
2018,Bhadrak,rice,2394,1932,4625,1196.7,26.3,21.1,32.5,58.6,6.7,0.85,207.7,28.7,152.5,49.8,42.2,8.0
2018,Bhadrak,maize,1873,2149,4025,1149.8,26.7,22.0,32.2,70.8,6.7,0.79,119.8,20.3,153.2,47.4,29.1,23.5
2018,Bhadrak,pulses,901,2312,2083,1145.3,27.3,22.6,32.3,65.5,6.0,0.94,169.8,21.6,170.5,39.1,23.0,37.9
2018,Bhadrak,groundnut,2406,1736,4176,1324.7,30.9,25.1,35.6,69.3,6.1,1.06,228.3,14.9,97.9,31.8,44.9,23.3
2018,Bhadrak,sesame,930,2107,1959,1035.4,24.1,18.1,29.1,79.1,6.3,0.73,235.7,27.3,189.9,42.0,41.1,16.9
2018,Boudh,rice,2777,1947,5406,1097.3,29.7,25.4,35.3,69.4,5.6,1.14,62.1,5.0,176.4,50.3,28.6,21.1
2018,Boudh,maize,2036,734,1494,1341.4,27.5,22.5,32.5,74.9,6.5,0.24,309.8,32.0,85.8,41.5,32.6,25.9
2018,Boudh,pulses,1469,920,1351,1100.2,23.5,18.8,28.0,70.8,6.2,0.57,231.0,24.5,177.6,43.2,29.3,27.5
2018,Boudh,groundnut,1770,2250,3982,764.6,27.8,22.5,32.9,68.5,5.2,0.67,289.5,20.1,134.6,45.2,38.5,16.3
2018,Boudh,sesame,1064,1885,2005,1285.0,30.4,24.4,37.7,63.4,7.3,0.56,217.7,27.3,124.5,45.9,44.1,10.0
2018,Cuttack,rice,2322,2834,6580,923.1,30.9,24.9,35.8,66.0,6.2,0.76,197.6,32.6,248.4,47.0,26.5,26.5
2018,Cuttack,maize,1863,1908,3554,994.0,24.6,17.5,29.9,61.7,6.9,0.45,145.2,12.0,232.7,42.5,20.0,37.5
2018,Cuttack,pulses,1502,1846,2772,830.1,26.4,20.9,31.8,88.0,6.1,0.81,165.0,5.0,194.3,49.6,37.8,12.6
2018,Cuttack,groundnut,1906,1657,3158,998.9,27.1,20.9,33.7,78.0,6.5,0.88,200.6,9.7,151.2,31.7,33.8,34.5
2018,Cuttack,sesame,1309,2411,3155,1015.4,26.9,22.7,31.8,80.4,6.8,1.55,259.6,22.0,183.9,43.0,23.7,33.3
2018,Deogarh,rice,2826,2504,7076,1151.8,27.5,21.3,33.3,55.4,6.6,0.75,255.7,30.3,215.9,33.8,27.2,39.0
2018,Deogarh,maize,2278,1704,3881,895.7,28.1,23.6,34.9,73.0,6.6,0.69,279.5,23.6,129.6,37.1,34.3,28.6
2018,Deogarh,pulses,955,2514,2400,838.3,26.7,21.1,32.0,62.8,6.8,0.53,198.9,26.5,173.1,38.2,47.0,14.8
2018,Deogarh,groundnut,1821,2371,4317,1505.8,29.2,23.1,34.4,77.9,6.6,0.44,215.1,22.6,179.2,43.7,27.4,28.9
2018,Deogarh,sesame,1064,1343,1428,1491.8,26.5,21.3,32.1,75.9,5.8,1.05,215.2,13.6,112.5,41.7,22.0,36.3
2018,Dhenkanal,rice,2930,2743,8036,1290.3,26.6,21.8,32.4,87.6,6.2,0.46,277.4,5.0,99.6,42.5,20.0,37.5
2018,Dhenkanal,maize,2278,2428,5530,1085.0,29.6,23.2,34.5,65.5,7.6,1.02,212.8,33.6,165.1,39.9,35.8,24.3
2018,Dhenkanal,pulses,1459,1003,1463,1142.4,29.8,25.3,36.3,84.1,6.5,0.63,185.6,46.6,243.7,46.3,28.9,24.8
2018,Dhenkanal,groundnut,1829,2121,3879,951.3,27.2,20.9,30.4,78.3,7.2,0.63,284.7,13.1,172.1,41.9,31.9,26.2
2018,Dhenkanal,sesame,745,2349,1750,1369.8,26.9,23.3,32.3,74.2,6.4,1.36,121.8,5.0,113.5,52.1,24.4,23.5
2018,Gajapati,rice,2254,2475,5578,1292.5,27.8,22.0,32.4,66.2,6.9,0.4,92.9,15.7,196.5,47.6,43.6,8.8
2018,Gajapati,maize,1495,2157,3224,1330.8,24.3,18.4,29.2,90.0,5.4,1.21,180.3,5.0,123.7,47.8,45.4,6.8
2018,Gajapati,pulses,1630,2710,4417,1006.9,29.3,23.9,33.6,67.9,6.1,0.81,163.5,9.7,174.0,51.3,33.1,15.6
2018,Gajapati,groundnut,2141,1869,4001,1139.4,28.3,23.4,33.4,50.0,6.5,0.25,139.0,6.6,97.9,39.5,30.1,30.4
2018,Gajapati,sesame,1066,2111,2250,819.8,27.2,21.9,31.9,69.4,6.6,1.03,121.3,17.6,225.4,59.2,43.5,0.0
2018,Ganjam,rice,2634,2827,7446,1583.6,26.7,22.7,31.4,90.0,5.7,0.66,129.4,21.2,89.9,43.9,20.0,36.1
2018,Ganjam,maize,2154,2611,5624,1123.2,26.7,21.9,31.9,69.6,6.9,1.17,159.3,16.9,195.1,30.8,20.0,49.2
2018,Ganjam,pulses,1256,2248,2823,1055.5,25.8,21.6,29.9,76.9,5.9,0.72,154.7,5.4,193.5,39.8,36.9,23.3
2018,Ganjam,groundnut,1422,1629,2316,1351.2,32.2,29.2,37.0,74.1,6.2,1.05,156.7,21.5,123.9,57.2,28.2,14.6
2018,Ganjam,sesame,812,2472,2007,994.4,27.1,23.9,31.0,73.8,6.0,0.64,224.7,14.2,191.1,47.2,39.4,13.4
2018,Jagatsinghpur,rice,2810,2159,6066,1507.8,28.8,24.3,35.1,72.6,6.3,0.88,255.6,24.6,241.1,55.9,40.2,3.9
2018,Jagatsinghpur,maize,1743,1910,3329,1214.3,28.4,22.8,33.6,71.2,6.9,0.54,284.8,5.0,222.8,44.5,45.0,10.5
2018,Jagatsinghpur,pulses,1290,2173,2803,1310.9,28.6,23.9,34.6,59.2,6.5,1.05,249.8,24.6,130.3,54.0,28.3,17.7
2018,Jagatsinghpur,groundnut,2237,1957,4377,892.1,24.6,19.6,29.7,89.7,6.0,0.81,147.0,15.1,234.2,33.6,40.9,25.5
2018,Jagatsinghpur,sesame,998,1987,1983,1303.9,24.7,18.0,31.6,70.5,7.7,0.68,220.0,34.3,127.0,31.2,20.0,48.8
2018,Jajpur,rice,3015,1735,5231,1162.9,24.8,18.9,29.0,65.1,6.6,0.48,191.1,34.0,171.4,46.3,37.1,16.6
2018,Jajpur,maize,1902,2998,5702,1037.6,27.4,22.3,33.4,81.0,6.5,0.89,216.4,5.0,70.6,38.9,29.4,31.7
2018,Jajpur,pulses,900,2374,2136,1200.4,26.6,22.9,31.6,50.0,6.4,0.82,212.1,5.0,161.2,34.6,26.9,38.5
2018,Jajpur,groundnut,1979,3007,5950,1210.3,25.4,20.2,31.3,76.2,7.9,0.59,212.6,35.5,224.3,25.5,35.0,39.5
2018,Jajpur,sesame,1271,3445,4378,1340.8,26.3,22.3,33.5,77.3,6.1,0.74,215.5,25.4,105.0,38.9,20.0,41.1
2018,Jharsuguda,rice,2759,1829,5046,1293.3,29.8,24.6,34.7,71.9,6.5,1.17,215.5,14.6,202.4,57.3,21.6,21.1
2018,Jharsuguda,maize,2383,2182,5199,1256.7,29.0,24.6,35.0,66.2,5.8,0.5,228.4,10.5,230.5,56.9,48.3,0.0
2018,Jharsuguda,pulses,1231,2128,2619,961.3,29.0,23.6,34.6,86.9,6.2,0.76,216.3,10.6,140.6,49.9,31.7,18.4
2018,Jharsuguda,groundnut,2127,1244,2645,1424.6,28.3,23.9,32.4,50.0,6.1,1.11,197.2,31.6,119.0,52.1,27.8,20.1
2018,Jharsuguda,sesame,658,1946,1280,1067.0,23.9,19.1,29.0,82.7,7.0,1.17,236.0,23.3,88.6,46.5,41.0,12.5
2018,Kalahandi,rice,2864,2343,6710,1448.1,24.9,20.2,30.3,81.6,6.4,0.78,234.4,8.7,230.4,36.2,20.0,43.8
2018,Kalahandi,maize,2002,2849,5703,1317.3,28.5,23.5,33.3,54.6,5.4,0.86,265.6,23.4,181.2,60.8,38.3,0.9
2018,Kalahandi,pulses,1169,1590,1858,1604.4,28.1,24.0,31.9,82.5,6.0,1.36,62.2,34.2,174.3,46.2,33.2,20.6
2018,Kalahandi,groundnut,2272,2353,5346,1019.4,23.6,18.4,28.6,54.8,6.5,0.63,200.5,27.3,224.6,54.1,27.8,18.1
2018,Kalahandi,sesame,992,2031,2014,933.6,27.8,20.9,32.8,54.1,6.5,0.44,243.2,25.2,141.5,41.7,32.9,25.4
2018,Kandhamal,rice,2502,1613,4035,922.4,29.3,24.7,34.5,72.9,6.7,0.45,116.2,14.1,169.8,37.7,31.5,30.8
2018,Kandhamal,maize,2531,1077,2725,1049.0,30.8,25.8,35.1,81.7,6.5,0.7,209.6,13.4,99.1,43.9,24.9,31.2
2018,Kandhamal,pulses,1202,2177,2616,1370.6,29.3,24.7,34.8,74.9,6.7,0.66,148.6,25.0,64.7,42.3,20.0,37.7
2018,Kandhamal,groundnut,1465,1561,2286,1419.3,28.4,24.0,34.1,78.9,6.4,0.38,189.6,19.0,88.4,48.7,37.8,13.5
2018,Kandhamal,sesame,1011,2139,2162,1346.0,26.6,21.4,31.2,64.2,7.2,0.2,243.8,13.8,112.5,47.6,20.1,32.3
2018,Kendrapara,rice,2295,1575,3614,1155.7,25.4,18.8,32.2,50.0,6.8,1.06,227.1,13.4,137.8,37.5,30.8,31.7
2018,Kendrapara,maize,1697,1942,3295,899.4,26.6,22.8,31.8,63.2,6.6,1.12,279.5,5.0,108.3,42.0,39.6,18.4
2018,Kendrapara,pulses,787,1508,1186,1226.1,27.2,21.8,32.6,73.4,6.6,0.82,233.2,5.0,227.2,23.0,24.2,52.8
2018,Kendrapara,groundnut,1743,2336,4071,600.9,26.9,21.1,32.9,63.0,6.3,0.62,180.4,9.7,105.5,49.3,36.3,14.4
2018,Kendrapara,sesame,1022,2107,2153,1340.9,28.8,25.5,32.9,67.7,6.5,0.6,245.6,39.8,159.3,45.8,43.5,10.7
2018,Kendujhar,rice,2033,2014,4094,1395.8,25.7,21.9,30.5,69.4,6.0,1.43,176.1,8.5,145.3,54.1,35.2,10.7
2018,Kendujhar,maize,2121,1564,3317,1497.5,28.1,22.1,33.5,78.2,6.1,0.65,267.3,35.6,92.6,47.5,30.7,21.8
2018,Kendujhar,pulses,1025,2142,2195,1428.2,27.9,23.2,33.4,66.4,6.7,1.22,96.1,28.0,73.0,57.3,28.6,14.1
2018,Kendujhar,groundnut,1495,2347,3508,1272.8,25.0,21.3,29.8,58.0,6.0,0.83,151.7,24.3,224.5,43.5,36.3,20.2
2018,Kendujhar,sesame,1404,1406,1974,1438.2,29.1,23.2,35.4,72.8,6.2,1.13,256.6,31.1,152.2,37.8,36.9,25.3
2018,Khordha,rice,2735,2512,6870,1114.1,27.6,23.9,33.6,62.2,6.9,0.46,251.6,23.2,110.9,51.9,29.1,19.0
2018,Khordha,maize,2187,1862,4072,855.8,25.0,20.4,31.4,79.0,7.3,1.3,173.3,18.1,129.4,38.3,20.0,41.7
